ensembl_id_stripped	gene_symbol	source_map	present_in_hvg	present_in_raw	duplicated_symbol_in_raw	notes
ENSG00000224810	AL355482.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000259828	AL355596.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000260454	AL355607.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000230533	AL356234.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000273382	AL356488.3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000273026	AL358472.3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000272129	AL359715.3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000232811	AL360270.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000237643	AL365226.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000237520	AL391832.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000233542	AL391845.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000275392	AL445493.3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000233461	AL445524.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236154	AL450311.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000228536	AL513283.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000226197	AL583785.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000223811	AL589684.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236427	AL589986.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000231073	AL590133.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000228401	AL590226.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000279141	AL590226.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000204362	AL590644.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000224525	AL591686.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000232896	AL592463.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000271933	AL603756.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000223821	AL603910.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000223764	AL645608.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000225173	AL662890.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000225532	AL731684.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000158578	ALAS2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000165092	ALDH1A1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000128918	ALDH1A2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000184254	ALDH1A3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000137124	ALDH1B1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000111275	ALDH2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000108602	ALDH3A1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000072210	ALDH3A2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000132746	ALDH3B2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000189292	ALKAL2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000151360	ALLC	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000179477	ALOX12B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000161905	ALOX15	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000179593	ALOX15B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000012779	ALOX5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000132965	ALOX5AP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000179148	ALOXE3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162551	ALPL	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000180318	ALX1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000166126	AMN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000091879	ANGPT2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000116194	ANGPTL1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000136859	ANGPTL2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000167772	ANGPTL4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187151	ANGPTL5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171819	ANGPTL7	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130173	ANGPTL8	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000151150	ANK3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000154122	ANKH	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000165887	ANKRD2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000152766	ANKRD22	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000206560	ANKRD28	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000154065	ANKRD29	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186352	ANKRD37	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000011426	ANLN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000131620	ANO1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000151572	ANO4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171714	ANO5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000185101	ANO9	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000169604	ANTXR1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000177721	ANXA2R	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000138772	ANXA3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000265190	ANXA8	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000264230	ANXA8L1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000143412	ANXA9	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000002726	AOC1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000131471	AOC3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000138356	AOX1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000273091	AP000255.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000253666	AP000424.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000256916	AP000851.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000281655	AP000851.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000264514	AP000915.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000255363	AP001189.5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000253282	AP001330.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000256940	AP001453.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000285231	AP002347.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000254682	AP002387.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000254469	AP002495.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000256568	AP002761.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000250303	AP002884.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000260808	AP003096.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000253585	AP003351.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000273409	AP003481.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000256196	AP003721.1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000260877	AP005233.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000260679	AP007216.2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000129354	AP1M2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000154856	APCDD1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000198768	APCDD1L	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000248329	APELA	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171388	APLN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000134817	APLNR	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000101474	APMAP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000084674	APOB	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000128383	APOBEC3A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000179750	APOBEC3B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000128394	APOBEC3F	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130208	APOC1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000234906	APOC2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000189058	APOD	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130203	APOE	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000100342	APOL1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000128284	APOL3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000178878	APOLD1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000240583	AQP1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000165272	AQP3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171885	AQP4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000161798	AQP5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000165269	AQP7	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000103569	AQP9	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000198576	ARC	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000109321	AREG	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000112379	ARFGEF3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000118520	ARG1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000081181	ARG2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000198826	ARHGAP11A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000213390	ARHGAP19	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000137962	ARHGAP29	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000147256	ARHGAP36	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000124143	ARHGAP40	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000111348	ARHGDIB	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000198844	ARHGEF15	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130762	ARHGEF16	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236699	ARHGEF38	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000196843	ARID5A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000150347	ARID5B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000179674	ARL14	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000185305	ARL15	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000122644	ARL4A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000188042	ARL4C	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000175906	ARL4D	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000165997	ARL5B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000172995	ARPP21	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000113369	ARRDC3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000140450	ARRDC4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000156219	ART3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000102048	ASB9	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187855	ASCL4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000105011	ASF1B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000161944	ASGR2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000101440	ASIP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000166183	ASPG	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000066279	ASPM	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000106819	ASPN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000244617	ASPRV1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162174	ASRGL1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130707	ASS1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000156802	ATAD2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162772	ATF3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000181652	ATG9B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000075673	ATP12A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000127249	ATP13A4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187527	ATP13A5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000143153	ATP1B1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000129244	ATP1B2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000074370	ATP2A3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000105929	ATP6V0A4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000147614	ATP6V0D2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000116039	ATP6V1B1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000143882	ATP6V1C2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000087586	AURKA	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000178999	AURKB	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000101200	AVP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000119986	AVPI1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000166148	AVPR1A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000126895	AVPR2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000147160	AWAT2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000167601	AXL	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000160862	AZGP1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162630	B3GALT2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000183778	B3GALT5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000109956	B3GAT1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000176597	B3GNT5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000156966	B3GNT7	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000175711	B3GNTL1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000139044	B4GALNT3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000086062	B4GALT1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000164929	BAALC	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000182240	BACE2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000112208	BAG2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000151929	BAG3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000095739	BAMBI	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000278910	BANCR	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000043039	BARX2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000176788	BASP1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000156127	BATF	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000105327	BBC3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000129151	BBOX1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187244	BCAM	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000132692	BCAN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000050820	BCAR1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000064787	BCAS1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000060982	BCAT1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000114200	BCHE	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000119866	BCL11A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000140379	BCL2A1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000069399	BCL3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000161940	BCL6B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000161267	BDH1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000100739	BDKRB1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000176697	BDNF	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000039987	BEST2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000133169	BEX1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000133134	BEX2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000182492	BGN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000134107	BHLHE40	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000123095	BHLHE41	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000122870	BICC1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162069	BICDL2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000100290	BIK	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000110934	BIN2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000023445	BIRC3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000089685	BIRC5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000136573	BLK	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000108578	BLMH	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000125845	BMP2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000125378	BMP4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000153162	BMP6	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000204217	BMPR2	10x_features / GTF	True	True	False	from raw.gene_symbol
